ID_Cliente,Data_Solicitude,Idade,Lonxitude_Nome,Num_Fillos,Profesion,Anos_Emprego,Ingresos_Anuais,Tipo_Dispositivo,Tempo_Web_Minutos,Subscricion_Email,Dia_Solicitude,Distancia_Oficina_Km,Codigo_Postal,Patrimonio_Total,Debeda_Total,Historial_Impagos,Numero_Tarxetas,Utilizacion_Credito,Consultas_Risco_6M,Limite_Credito_Total,Cota_Mensual_Prestamos,Ratio_Cota_Ingresos,Prestamos_Activos,Antiguedade_Cliente_Anos,Saldo_Medio_3M,Variacion_Saldo_6M,Fondo_Emerxencia_Meses,Indice_Estres_Financeiro,Target_Risco
114650,2021-11-05,48,22,1,Autónomo,17.7,12197.58,MacOS,19.7,0,Domingo,8.0,15002,62427.8,2241.56,0,5,0.9926004854603993,0,10851.63,55.74,0.05483261166463638,0,19.5,1186.19,-0.078,21.25,0.261,1
114389,2021-11-05,40,22,2,Autónomo,7.9,26352.83,Windows,1.4,1,Mércores,31.4,27002,116062.57,5334.46,0,5,0.5565548860710077,1,11762.98,127.73,0.058160806228164934,0,7.9,3023.63,-0.035,23.66,0.157,0
121726,2021-11-05,43,28,1,Asalariado,6.2,8013.27,iOS,37.6,0,Domingo,7.1,15001,52762.65,1781.32,0,1,0.156136013640589,3,3938.48,33.79,0.05059475161181243,0,6.7,466.18,-0.179,13.76,0.122,0
109965,2021-11-05,39,29,1,Autónomo,8.9,60660.82,Windows,31.6,0,Martes,2.0,27002,148062.11,9426.0,0,1,0.6680175908422978,4,28025.16,224.33,0.044376512277409415,0,16.9,3388.38,0.04,15.1,0.232,1
111604,2021-11-05,34,13,0,Asalariado,1.3,18449.75,Windows,35.6,1,Venres,15.5,15009,78673.4,3507.34,0,4,0.3470988729891061,1,13280.36,96.88,0.06300882077964311,2,6.1,307.89,0.056,3.18,0.201,0
117476,2021-11-05,18,14,0,Asalariado,0.0,30059.69,iOS,21.1,0,Luns,25.8,15006,156683.0,4806.49,0,5,0.11584647712655122,0,13570.25,92.43,0.03689735664750211,0,0.0,871.25,0.127,9.42,0.206,0
106835,2021-11-05,42,29,0,Asalariado,8.0,8834.2,Windows,44.0,1,Sábado,14.6,15004,51234.19,2648.26,1,1,0.9598242914860197,0,5024.32,63.48,0.08621876131836291,0,4.4,487.42,-0.092,7.67,0.457,3
121684,2021-11-05,43,24,0,Asalariado,7.0,55562.1,Windows,31.7,1,Martes,48.1,15004,168641.57,29058.77,0,1,0.23291098747739344,0,10746.71,651.18,0.14063578166085045,1,6.3,993.07,0.092,1.52,0.081,0
114549,2021-11-05,65,10,1,Asalariado,28.9,52818.56,Windows,36.0,0,Xoves,36.7,15005,182373.9,22804.19,1,1,0.5871475611309844,2,27669.77,578.22,0.1313649716127889,0,35.4,2836.3,0.048,4.9,0.241,0
109173,2021-11-05,35,26,0,Asalariado,5.8,63950.84,Windows,42.9,0,Xoves,27.2,15005,145687.57,17776.31,0,1,0.4105528002982621,1,13643.17,314.09,0.05893622450894298,0,11.8,2297.58,-0.172,7.31,0.315,0
109768,2021-11-05,46,34,1,Funcionario,16.0,45599.16,Windows,19.7,0,Martes,1.5,15002,,2985.76,0,2,0.6809042409868575,1,12797.53,57.08,0.015020999926316048,1,22.7,2438.01,0.112,24.0,0.137,0
107395,2021-11-05,42,19,0,Funcionario,6.5,63508.21,Windows,10.5,0,Luns,6.4,15003,,23136.93,0,1,0.8425697656045368,2,18977.72,488.93,0.09238282132622969,0,9.5,6005.95,0.169,12.28,0.21,0
118836,2021-11-05,46,19,1,Asalariado,10.9,29989.58,iOS,8.3,0,Luns,9.6,27003,82264.19,679.36,0,4,0.6833306267502715,2,12060.61,11.49,0.004597443597289548,0,16.1,570.9,0.126,24.0,0.219,0
119297,2021-11-05,53,18,1,Desempregado,0.0,6315.82,iOS,7.9,0,Venres,9.8,15006,78207.21,3047.87,0,3,0.4448021087612999,1,7628.61,75.53,0.14348358826118207,1,1.0,375.59,-0.105,4.97,0.147,1
111624,2021-11-05,54,31,2,Estudante,0.0,4214.23,Android,39.9,0,Martes,0.0,15003,62225.07,2603.84,0,2,0.24436335856024163,1,4877.65,52.35,0.14903101372878824,1,8.3,127.85,-0.125,2.44,0.101,1
124069,2021-11-05,41,12,1,Funcionario,2.9,47683.67,iOS,,0,Luns,24.1,15004,91595.58,48543.23,1,2,0.0,1,12634.04,977.33,0.24594822612801978,2,6.0,344.97,-0.008,0.35,0.356,3
117517,2021-11-05,47,11,3,Funcionario,3.7,45807.38,Android,11.7,1,Martes,14.5,15002,67006.06,22665.91,0,1,0.4592672669278231,1,16590.84,615.6,0.16126307020680497,0,8.6,4261.19,-0.11,6.92,0.088,1
107041,2021-11-05,55,32,2,Asalariado,25.3,27271.18,Windows,41.1,0,Xoves,20.0,15003,165343.67,1826.24,0,1,0.8291669694424759,1,12310.29,33.61,0.014788696759848313,0,28.5,3161.66,-0.096,24.0,0.128,0
106662,2021-11-05,18,29,3,Funcionario,0.0,48068.79,Android,21.3,1,Sábado,12.7,15009,80483.32,295.74,0,2,0.7666774960666058,3,20285.8,5.37,0.0013405508948551679,0,4.4,927.34,0.151,24.0,0.135,0
119069,2021-11-05,36,15,1,Asalariado,7.9,16583.01,MacOS,21.3,0,Sábado,6.6,15004,57871.96,336.66,0,2,0.3684222588051873,1,7562.33,7.46,0.0053979706958690934,0,11.8,1814.51,0.059,24.0,0.083,0
115560,2021-11-05,29,31,1,Desempregado,0.0,8582.61,Linux,24.9,0,Sábado,3.1,15006,58329.66,69.24,0,2,0.12218257715193531,1,4880.74,1.61,0.0022508012363096643,0,6.6,991.25,0.056,24.0,0.139,0
100629,2021-11-05,18,17,0,Asalariado,0.0,31780.29,MacOS,22.4,0,Luns,25.5,15009,51595.96,2648.06,0,1,0.4157686507339314,0,14627.77,76.84,0.029013296817089553,0,7.3,2343.12,-0.195,24.0,0.004,0
114313,2021-11-06,39,16,0,Asalariado,2.8,23051.32,Android,27.1,0,Venres,22.3,15004,123691.76,19985.71,1,5,0.7735639947351882,3,16707.95,447.03,0.23270369316407197,0,2.9,1597.6,0.007,3.57,0.193,3
106443,2021-11-06,40,20,0,Asalariado,5.6,28744.18,Android,8.1,0,Mércores,27.5,15002,115768.92,10487.95,0,0,0.0,3,11566.81,194.49,0.08119204680576013,2,11.0,2948.29,-0.285,15.15,0.079,0
121175,2021-11-06,50,34,1,Asalariado,15.6,20880.11,Windows,7.4,1,Sábado,9.3,15005,91814.73,915.25,0,2,0.43970079608676016,4,5817.16,17.61,0.010120151658604356,0,19.4,1199.81,0.033,24.0,0.052,0
124958,2021-11-06,35,21,2,Asalariado,6.2,35406.82,Windows,19.6,0,Domingo,38.2,15003,157128.09,7863.1,0,0,0.0,2,11682.06,161.08,0.054591330389727466,0,9.0,3804.38,-0.246,23.61,0.088,0
123839,2021-11-06,52,31,1,Asalariado,7.2,69019.62,Windows,39.5,0,Luns,6.1,27001,,23522.2,0,2,0.30404587652293114,1,18031.26,596.83,0.10376551239325293,1,12.0,4610.31,0.061,7.72,0.218,0
123011,2021-11-06,29,12,1,Asalariado,3.7,80372.1,MacOS,4.7,1,Luns,1.3,27002,116108.4,20515.53,1,5,0.5510783868894126,1,20438.78,421.35,0.06290910764920105,0,13.0,2616.11,-0.088,6.21,0.108,1
110947,2021-11-06,41,18,1,Asalariado,10.7,10688.06,Windows,25.0,0,Luns,15.7,15002,46493.85,2178.98,0,1,0.4950707105875146,0,4011.47,57.29,0.06431622612278348,0,16.6,420.75,-0.068,7.33,0.266,0
113968,2021-11-06,33,14,2,Estudante,0.0,977.17,Windows,12.7,0,Luns,7.6,27001,35903.15,562.72,1,4,0.11425055403611795,2,6215.35,12.47,0.1529795434331456,1,2.9,70.62,-0.169,5.63,0.002,2
104890,2021-11-06,48,31,1,Asalariado,3.4,24531.0,Android,17.0,0,Luns,7.3,15007,163010.83,3332.91,0,0,0.0,1,3395.43,90.38,0.044210011413663784,0,1.2,1051.44,-0.076,11.62,0.021,0
103737,2021-11-06,60,30,0,Asalariado,9.2,21389.66,Windows,42.4,0,Sábado,1.3,27004,101953.12,7970.37,0,1,0.3468611519182822,0,8284.41,205.09,0.11505395345445162,2,15.5,761.04,-0.116,3.71,0.212,0
101293,2021-11-06,18,24,2,Autónomo,0.0,11818.4,Windows,24.7,0,Martes,24.8,27002,66451.68,7839.14,0,2,0.5250401657258498,0,7214.05,143.13,0.14531702116858725,0,2.0,748.97,0.119,5.23,0.214,1
118672,2021-11-06,62,22,2,Autónomo,8.8,43812.64,Windows,25.2,0,Xoves,12.2,15004,,15577.03,0,2,0.5022963845606183,1,21173.49,407.17,0.11151869600425804,1,14.2,1120.54,-0.075,2.75,0.245,0
104526,2021-11-06,39,26,1,Autónomo,13.6,28441.4,Windows,39.5,0,Domingo,24.7,27004,117091.52,4558.96,0,6,0.5160896595654696,1,19432.03,86.01,0.036288076955531184,0,13.8,2240.69,-0.037,24.0,0.201,0
102918,2021-11-06,29,17,2,Asalariado,1.8,31325.93,Windows,41.4,1,Domingo,7.9,15006,111447.39,6788.09,1,4,0.5147849396183122,2,16952.04,126.84,0.0485869505885192,2,3.5,2528.27,0.141,19.92,0.164,1
104789,2021-11-06,48,26,0,Autónomo,6.6,41009.26,Windows,40.6,1,Martes,10.7,15004,57263.45,4731.88,0,1,0.33069734173864074,0,7124.71,92.01,0.026923018776276963,0,9.0,3796.64,0.077,24.0,0.0,0
123719,2021-11-06,45,27,2,Autónomo,12.8,20347.95,iOS,34.7,1,Domingo,26.7,15008,100123.78,12278.0,1,5,0.5264009428264347,2,13215.91,284.13,0.16755459126883696,0,20.7,1992.68,0.011,7.01,0.56,2
102028,2021-11-06,44,15,0,Autónomo,11.5,31826.59,Linux,40.2,0,Martes,8.8,15001,182590.67,7988.68,1,3,1.0325373172883912,5,19541.04,133.14,0.050197957181175194,1,12.7,692.66,0.029,5.2,0.318,2
102442,2021-11-06,30,33,1,Autónomo,1.7,195127.86,Windows,11.0,1,Domingo,11.6,15005,483734.6,74866.27,1,1,0.6441619433869292,2,62030.45,1840.2,0.11316829299366585,0,8.1,13203.06,-0.036,7.17,0.132,3
102832,2021-11-07,53,16,1,Funcionario,4.2,29312.56,Windows,5.1,0,Luns,23.0,27001,124331.53,2674.59,1,3,0.13185602689728537,2,13533.22,60.56,0.024791257015524554,0,14.1,2232.13,0.005,24.0,0.193,1
107911,2021-11-07,38,19,2,Asalariado,6.8,38650.2,Android,9.5,1,Luns,9.3,15005,75474.16,5684.2,0,2,0.5912432872295148,1,16901.49,97.78,0.030357660305501518,0,10.5,960.84,-0.094,9.82,0.207,0
116553,2021-11-07,64,11,0,Funcionario,28.1,73919.09,iOS,38.4,1,Luns,26.3,15002,159731.45,7295.52,0,3,0.39277231474175517,1,22233.88,193.28,0.03137658517461221,1,31.2,2946.33,0.248,15.24,0.06,0
119687,2021-11-07,47,11,0,Autónomo,14.1,53862.87,Windows,25.3,0,Luns,1.6,15009,,14364.49,0,4,0.26020179901604845,3,16736.65,266.93,0.05946769142284057,0,19.8,4529.05,0.194,16.96,0.005,1
113729,2021-11-07,42,15,0,Asalariado,6.1,16154.23,Linux,13.5,1,Venres,11.2,15007,56970.79,4689.35,0,3,0.42654863924850095,1,10363.97,123.52,0.09174985438152228,0,8.5,1151.83,0.115,9.32,0.294,0
108776,2021-11-07,49,12,1,Autónomo,8.8,41738.59,iOS,41.0,0,Venres,7.1,15002,100549.05,16997.88,0,3,0.5956922834540689,3,15596.69,371.19,0.10671595001292539,0,10.8,3373.62,-0.06,9.09,0.222,0
102178,2021-11-07,49,14,3,Asalariado,10.7,70798.79,Windows,21.3,0,Sábado,2.6,15001,,37935.71,0,2,0.6754752074318624,0,36686.24,930.12,0.15764792522689688,2,11.8,1449.84,-0.242,1.56,0.326,1
113904,2021-11-07,25,30,2,Asalariado,1.6,28729.3,iOS,28.1,0,Venres,32.9,15004,88333.69,6924.0,1,3,0.5542652696102757,5,9157.83,190.6,0.079609332307703,1,1.4,2040.41,0.064,10.7,0.314,3
103910,2021-11-07,58,23,0,Estudante,0.0,3163.56,Windows,,0,Sábado,5.0,27003,67141.31,779.2,0,2,0.8022749433014329,1,4461.27,19.04,0.07219961068837373,0,7.9,291.56,0.063,15.25,0.352,2
107736,2021-11-07,54,13,0,Asalariado,17.3,19420.06,MacOS,21.3,0,Sábado,8.2,15008,64852.6,13343.34,1,2,0.7196778888166604,3,5597.12,338.19,0.2089628475479711,1,22.1,908.33,-0.119,2.69,0.365,2
114433,2021-11-07,32,32,1,Autónomo,2.6,88488.54,iOS,17.3,0,Xoves,70.7,27001,370673.21,33132.41,0,2,0.42703057004660744,0,22670.95,612.1,0.08300642087189064,0,2.6,4920.04,0.103,8.04,0.377,0
119033,2021-11-07,46,17,0,Estudante,0.0,2349.54,Windows,35.5,0,Xoves,19.5,27001,53125.11,1242.51,0,4,0.3996239433263155,0,7070.86,25.45,0.12992759110672442,1,0.8,236.17,0.13,9.25,0.216,1
121139,2021-11-07,46,21,1,Asalariado,16.0,19095.64,Android,3.8,1,Luns,22.5,15004,96471.95,1586.65,0,2,0.5660351416634243,0,8333.99,45.67,0.028698242203864133,0,17.7,996.48,-0.038,21.78,0.115,0
124892,2021-11-07,30,30,4,Estudante,0.0,2388.66,Windows,2.0,0,Domingo,12.0,27002,33979.39,168.36,0,4,0.861082376891783,2,6867.08,4.63,0.023250169480177097,1,3.7,199.23,0.184,24.0,0.114,1
107339,2021-11-07,29,21,1,Desempregado,0.0,6014.19,iOS,16.5,1,Mércores,1.9,15005,50755.82,348.11,0,0,0.946902842322071,2,7103.97,9.2,0.018353534967307766,0,0.1,192.42,-0.031,20.73,0.012,0
103719,2021-11-07,45,32,0,Asalariado,6.1,29891.36,Windows,37.7,0,Sábado,10.6,15005,135514.09,4568.78,0,3,0.7416939281084802,2,13260.14,97.38,0.03909226303978675,0,6.6,3279.95,-0.002,24.0,0.277,0
105286,2021-11-07,30,28,2,Asalariado,4.8,48907.02,iOS,30.6,0,Venres,16.7,15001,191490.15,45685.27,0,1,0.696618837058361,0,24936.37,1145.97,0.28117351714504085,1,6.9,5293.02,0.071,4.62,0.345,1
115914,2021-11-07,39,15,3,Asalariado,4.4,36857.65,MacOS,39.5,0,Domingo,38.7,15002,74310.78,13493.01,0,7,0.4677098124921783,1,17436.12,288.08,0.09378965317503489,0,6.2,2998.54,0.057,10.41,0.152,0
117058,2021-11-07,32,28,1,Estudante,0.0,867.97,MacOS,9.2,0,Domingo,9.3,15006,32266.09,112.5,0,2,0.19309797337805854,0,3343.83,2.08,0.02872366134619147,0,3.6,102.21,-0.004,24.0,0.057,0
106262,2021-11-07,38,15,1,Asalariado,3.1,21244.69,iOS,27.4,0,Luns,3.1,15007,122486.35,4193.77,1,0,0.7925376879925266,4,4632.59,112.33,0.06344628016317663,1,10.7,1700.06,-0.08,15.12,0.206,2
124569,2021-11-07,37,33,4,Estudante,0.0,4230.81,Windows,,0,Sábado,38.2,27003,50797.51,1132.14,0,9,0.2635074634354442,1,14142.07,25.42,0.0720826313090616,1,2.8,99.38,-0.001,3.9,0.322,1
112231,2021-11-07,53,15,0,Autónomo,20.2,24591.27,Windows,9.2,0,Mércores,1.2,15002,162168.38,5578.53,1,3,0.6878958931704399,5,8002.2,134.65,0.06570357270800947,1,21.5,1214.56,0.167,9.01,0.155,1
105069,2021-11-07,56,11,0,Funcionario,8.5,95591.5,MacOS,31.9,1,Xoves,22.3,15009,419122.9,10664.66,0,0,0.0,0,18761.65,239.03,0.03000611972696603,0,11.4,6284.12,-0.137,24.0,0.021,0
121000,2021-11-07,39,29,2,Funcionario,8.6,83934.9,MacOS,11.0,0,Sábado,10.6,15001,,22968.88,0,4,0.1323895492572772,0,21016.47,499.4,0.07139734011311012,1,9.4,5535.5,-0.049,11.08,0.254,0
118350,2021-11-07,43,30,0,Desempregado,0.0,9717.61,iOS,,1,Mércores,4.7,27001,61092.96,1124.81,0,1,0.5991654298753325,1,5964.69,19.36,0.023904653031657817,0,0.0,957.12,0.027,24.0,0.029,0
111941,2021-11-07,48,30,0,Autónomo,7.6,38447.82,Windows,44.0,0,Venres,15.9,27001,,14010.35,0,1,0.4470114826887873,0,16554.55,254.67,0.07948332354543,1,17.4,2836.87,-0.125,11.14,0.293,0
118712,2021-11-07,58,31,2,Estudante,0.0,121.66,Android,24.8,0,Martes,5.4,15005,58369.61,7.93,0,1,0.5979039679777469,0,1550.63,0.16,0.01565302462090331,0,5.4,9.29,0.01,24.0,0.179,0
101197,2021-11-07,30,17,2,Asalariado,2.2,45053.64,iOS,39.9,0,Venres,7.7,15004,87671.66,6250.16,0,1,0.6709102267379412,1,12295.03,156.9,0.04178925855361402,0,2.0,1427.34,0.117,9.09,0.059,0
123848,2021-11-07,41,25,2,Desempregado,0.0,5165.6,Windows,38.2,0,Sábado,18.1,27004,43461.07,210.88,0,2,0.1805807404323213,0,3848.46,3.77,0.008756242016026013,0,0.0,526.46,-0.152,24.0,0.0,0
119732,2021-11-07,50,12,4,Funcionario,21.8,50959.2,Windows,,0,Xoves,2.0,15003,,9898.86,0,4,0.6425405740954097,0,25682.68,215.01,0.05063009956789809,0,25.1,4187.53,0.081,19.47,0.203,0
118968,2021-11-08,44,29,1,Asalariado,9.9,48007.87,Windows,31.8,0,Domingo,19.9,15008,53816.11,11194.05,0,3,0.6105683783540127,2,25191.09,235.59,0.058886618243670384,0,7.4,5240.52,-0.114,22.24,0.103,0
111550,2021-11-08,59,21,3,Funcionario,24.4,24024.1,Android,28.5,0,Domingo,45.3,15003,123823.72,9256.83,1,2,0.4550115500976293,4,9885.55,164.67,0.0822489812737512,1,25.1,1231.2,-0.109,7.47,0.167,2
103047,2021-11-08,48,20,1,Asalariado,4.9,44532.98,Windows,17.1,0,Martes,52.3,27004,111463.67,21377.57,0,5,0.2396404606842438,2,16997.84,370.51,0.09983657422938617,1,17.1,5124.74,-0.136,13.83,0.206,0
100912,2021-11-08,48,21,2,Funcionario,4.9,20300.72,Windows,14.3,0,Martes,34.5,15007,99981.18,4545.91,0,1,0.46081748655190696,0,8560.61,132.37,0.07824164652059037,1,9.9,1882.17,0.126,14.21,0.158,0
107588,2021-11-08,27,31,2,Asalariado,2.8,34646.39,Windows,24.5,0,Mércores,23.6,27002,165473.08,9050.74,0,0,0.0,0,9612.54,243.78,0.08443233386410925,2,3.4,1866.54,-0.208,7.65,0.103,0
117973,2021-11-08,44,19,2,Asalariado,13.5,67125.6,iOS,39.2,0,Martes,35.4,15008,172645.37,1205.22,0,2,0.33113581012364585,0,35001.68,25.14,0.00449419455178722,0,15.4,6043.26,-0.232,24.0,0.137,0
104369,2021-11-08,50,16,1,Asalariado,12.6,27596.24,Windows,38.5,0,Martes,8.3,15002,164629.29,3193.76,0,4,0.5680612582523749,0,19744.51,69.11,0.030050831170073525,0,11.7,993.02,0.043,14.35,0.073,0
123962,2021-11-08,44,20,1,Autónomo,12.9,36691.62,Android,41.5,1,Martes,0.1,27004,85482.43,6925.98,0,2,0.5229924955089627,0,20675.81,122.8,0.0401606644605918,3,18.7,2573.83,0.038,20.95,0.268,0
104499,2021-11-08,35,28,2,Asalariado,10.2,23250.38,iOS,2.1,0,Sábado,8.3,15007,107189.93,9317.08,0,3,1.2,2,8443.63,217.0,0.11199335265261674,0,7.4,2246.65,0.036,10.35,0.36,2
103760,2021-11-08,36,16,2,Autónomo,8.0,47162.7,iOS,22.9,1,Xoves,6.5,15001,183759.41,17771.1,0,1,0.7682557479913081,3,8931.78,472.51,0.12022211997786433,1,10.7,5250.36,0.17,11.11,0.305,1
122091,2021-11-08,40,20,2,Asalariado,10.5,16872.6,Windows,14.5,1,Martes,1.1,27001,120040.49,8301.61,0,4,0.5878573484560989,3,10798.85,182.43,0.12973876351223212,1,11.8,607.94,0.252,3.33,0.243,1
124155,2021-11-08,57,25,1,Funcionario,19.7,10201.05,Windows,13.2,0,Sábado,20.0,15005,90454.15,2814.34,0,2,0.6176970167934235,2,6007.02,80.53,0.09472213917791034,0,17.3,1101.55,0.211,13.66,0.144,0
105979,2021-11-08,25,23,0,Desempregado,0.0,5600.03,Windows,15.4,0,Xoves,26.7,27004,45349.78,1432.19,1,1,0.586924358172577,2,2597.82,39.58,0.08479868881259339,0,2.6,429.25,-0.01,10.82,0.216,1
112100,2021-11-08,41,26,0,Asalariado,5.7,55319.86,Android,28.2,1,Venres,31.7,27001,65224.88,37170.72,0,4,0.39420763004984566,1,29720.18,690.9,0.14986751832852924,1,7.9,3609.97,-0.092,5.22,0.076,0
118850,2021-11-08,52,11,2,Asalariado,18.4,18874.23,Windows,32.1,1,Mércores,18.9,15002,125899.86,3975.82,0,1,0.43250885973793046,0,4351.33,83.1,0.052831144309234905,0,16.1,2283.49,0.014,24.0,0.108,0
104317,2021-11-08,35,33,0,Desempregado,0.0,7970.73,Windows,36.2,0,Venres,17.0,27004,41714.06,202.9,0,3,0.7348656387890034,0,7443.35,3.8,0.00572021380553531,0,0.0,530.98,0.107,24.0,0.104,0
105591,2021-11-08,44,15,1,Funcionario,6.0,45239.96,iOS,19.6,1,Martes,1.8,15007,205796.04,3194.46,0,2,0.2995251165113087,0,20497.59,85.65,0.02271835080422697,0,12.1,3643.2,0.022,24.0,0.0,1
113077,2021-11-08,38,10,1,Funcionario,4.7,32797.56,Android,,0,Xoves,11.3,27003,135573.1,5001.86,0,4,0.7914927480311692,2,21995.74,106.34,0.03890658614280627,0,4.1,3936.48,0.002,24.0,0.133,0
120928,2021-11-08,19,24,2,Funcionario,0.0,60642.52,iOS,36.5,0,Sábado,8.5,15003,109364.45,8770.96,0,0,0.0,3,26136.11,198.2,0.03921935929840484,0,6.2,1244.44,-0.148,6.28,0.131,0
108998,2021-11-08,59,23,3,Asalariado,22.1,35902.42,Windows,2.3,0,Sábado,55.3,27002,63918.48,2281.04,0,4,0.0,1,21980.18,45.39,0.01517069961580262,0,24.3,1561.47,-0.022,24.0,0.045,0
101133,2021-11-08,58,15,1,Autónomo,27.5,24594.39,Android,26.2,0,Xoves,4.4,15004,82820.61,14002.76,0,3,0.8074936078968696,2,15670.81,354.41,0.17291533088111227,1,26.5,2169.24,-0.014,6.12,0.495,3
119871,2021-11-08,48,16,1,Asalariado,15.8,19119.83,iOS,32.3,1,Domingo,0.1,15009,87021.76,9932.83,0,3,0.15497881982161418,0,14033.87,272.13,0.17078547322475016,0,18.6,321.62,-0.011,1.18,0.331,0
114289,2021-11-08,41,25,4,Asalariado,2.4,106634.33,Windows,41.0,0,Martes,14.7,15003,,26274.8,0,1,0.3138653398746225,2,50006.54,752.96,0.08473289293520263,0,12.6,4318.32,-0.243,5.73,0.109,1
111308,2021-11-08,28,33,1,Asalariado,2.1,51995.19,Linux,2.6,0,Mércores,5.4,15009,40665.18,8186.81,0,3,0.5288938133873529,0,12247.39,216.66,0.050002125155708524,0,1.8,5393.89,-0.089,24.0,0.193,0
112264,2021-11-08,31,34,0,Funcionario,6.2,34782.92,Windows,13.9,0,Domingo,14.6,15001,45083.93,18642.11,0,0,0.0,1,7338.61,415.83,0.14345594171099751,1,1.1,325.9,0.17,0.78,0.131,0
101909,2021-11-08,47,33,4,Asalariado,4.6,17992.4,Android,44.3,0,Sábado,6.9,15006,64083.89,7219.1,1,1,0.5818632927077942,2,8829.14,210.23,0.14020474173863748,0,4.4,1096.17,0.168,5.21,0.137,2
122478,2021-11-09,36,11,2,Autónomo,1.6,23840.39,Windows,24.5,0,Luns,33.2,15007,83369.38,6871.23,0,1,1.0644124419680938,1,8481.75,117.73,0.05925661213545016,1,1.1,342.6,-0.045,2.91,0.217,2
104676,2021-11-09,46,29,0,Desempregado,0.0,6335.7,Android,14.6,0,Mércores,5.8,15004,52237.02,2345.35,0,1,0.0,3,4452.07,63.13,0.11955118594852211,0,0.8,339.32,-0.029,5.37,0.18,1
114250,2021-11-09,63,10,0,Desempregado,0.0,9968.12,Windows,40.4,0,Venres,9.1,15002,78753.04,1485.25,0,2,0.6687671966683262,0,5896.43,27.38,0.0329577736048919,0,2.8,1058.58,-0.006,24.0,0.148,0
124152,2021-11-09,35,11,1,Autónomo,4.3,29966.16,iOS,5.9,1,Luns,0.6,15006,112943.57,7077.04,0,0,0.0,0,7662.05,163.73,0.06556377047407895,0,5.3,2694.31,-0.095,16.45,0.068,0
123666,2021-11-09,26,25,1,Asalariado,1.0,33597.06,Android,40.7,0,Luns,1.9,15003,104051.09,657.55,0,2,0.24077220792729412,0,8957.57,17.64,0.006300363771003446,0,0.0,3595.31,-0.06,24.0,0.0,0
113085,2021-11-09,22,12,0,Autónomo,0.0,17307.44,Windows,14.1,1,Xoves,24.2,15007,98106.95,2961.12,0,3,0.00465658542346431,0,9845.74,50.17,0.034783030706406814,0,3.0,476.7,0.141,9.49,0.054,0
111594,2021-11-09,53,26,0,Asalariado,21.9,17544.85,Windows,43.2,0,Martes,13.7,15003,130210.73,1453.45,0,3,0.6286779099885587,1,12291.9,40.64,0.027794606701869676,0,25.2,1594.78,0.062,24.0,0.101,0
112240,2021-11-09,34,12,0,Desempregado,0.0,9189.3,Android,4.2,0,Sábado,9.1,15001,63814.97,1205.06,0,2,0.7360198716247048,0,7281.91,26.79,0.03498035972710358,2,4.1,534.49,-0.002,19.89,0.149,0
104568,2021-11-09,49,29,0,Asalariado,14.1,44810.15,Windows,10.2,0,Mércores,15.2,15006,65332.99,8453.58,0,6,0.5381262893773943,3,25719.66,160.38,0.042948239444870306,0,12.9,4784.83,0.069,24.0,0.285,0
114829,2021-11-09,26,10,2,Autónomo,2.8,12783.91,Android,,0,Sábado,6.1,15007,83224.26,553.2,0,3,0.3827226947311745,1,7682.97,12.35,0.011591790634427617,0,7.8,347.1,-0.226,24.0,0.118,0
104199,2021-11-09,45,34,0,Autónomo,3.8,56052.38,Windows,22.1,0,Venres,6.5,15004,220888.46,22609.35,1,1,0.3163623072698675,3,21058.11,428.15,0.09165905784807267,1,4.8,3698.64,0.022,8.64,0.344,2
120189,2021-11-09,32,16,1,Asalariado,4.0,25976.68,Android,43.6,0,Sábado,7.6,15009,101868.75,3469.61,0,3,0.6349143619296629,0,9809.25,58.62,0.02707863057825025,0,7.5,1350.14,-0.241,23.0,0.32,0
106601,2021-11-09,38,27,2,Funcionario,8.5,38651.97,Windows,42.8,0,Venres,6.6,15004,166163.82,6139.09,0,5,0.1972871636874697,0,15900.31,116.87,0.03628285226206421,0,8.9,2709.64,-0.029,23.17,0.112,1
103692,2021-11-09,18,31,0,Asalariado,0.0,29706.21,Windows,,1,Martes,21.9,27002,24149.43,9457.66,0,1,0.4890460854154368,0,9872.13,259.73,0.1049159446477808,0,7.4,3069.06,-0.257,11.81,0.298,0
106619,2021-11-09,34,24,1,Asalariado,8.0,20444.53,Android,44.2,0,Domingo,3.5,15005,55945.8,6240.46,0,3,0.11737749063419145,1,14420.94,106.03,0.06223169563224823,0,10.6,1991.32,-0.067,18.77,0.0,0
105647,2021-11-09,31,11,2,Estudante,0.0,4822.15,iOS,9.8,1,Domingo,32.8,15001,52878.24,914.91,0,3,0.09124747046961562,1,5237.74,25.46,0.06334449478038212,0,10.4,475.6,-0.102,18.62,0.019,0
117051,2021-11-09,32,14,0,Asalariado,1.2,15959.45,Windows,19.2,0,Venres,13.3,15008,37302.18,1197.24,0,0,0.0,2,4841.74,26.0,0.019548321005986673,1,0.0,640.32,-0.06,24.0,0.0,0
120849,2021-11-09,29,14,2,Asalariado,2.7,52350.22,Windows,31.5,0,Luns,2.7,27001,,16484.52,0,3,0.11332480107710768,0,18583.49,391.75,0.08979733423595476,0,7.3,3628.96,-0.189,9.26,0.001,0
